name,code1,code2,code3,code4,code5,code6,code7,code8,code9,code10,code11,code12,code13,code14,code15,code16,code17,code18,code19,code20,code21
"Octopus (Common)", R003,,,,,,,,,,,,,,,,,,,,
"Octopus vulgaris (Sci.)", R003,,,,,,,,,,,,,,,,,,,,
"Okhar (N.)", H021,,,,,,,,,,,,,,,,,,,,
"Ol (B.)", F017,,,,,,,,,,,,,,,,,,,,
"Ol kachu (A.)", F017,,,,,,,,,,,,,,,,,,,,
"Olkopi (B.)", D053,,,,,,,,,,,,,,,,,,,,
"Olkopi sag (B.)", C024,,,,,,,,,,,,,,,,,,,,
"Olle (P.)", E021,,,,,,,,,,,,,,,,,,,,
"Oma (Kan.)", G029,,,,,,,,,,,,,,,,,,,,
"Omakai (Mal.)", E049,,,,,,,,,,,,,,,,,,,,
"Omakaya (Mal.)", D059,,,,,,,,,,,,,,,,,,,,
"Ompok bimaculatus (Sci.)", P092,,,,,,,,,,,,,,,,,,,,
"Omum (Common,Tam.)", G029,,,,,,,,,,,,,,,,,,,,
"Ona Menasinakayi (Kan.)", G022,,,,,,,,,,,,,,,,,,,,
"Onagida draakshi (Kan.)", E054,,,,,,,,,,,,,,,,,,,,
"Onion, big (Common)", G017,,,,,,,,,,,,,,,,,,,,
"Onion, small (Common)", G018,,,,,,,,,,,,,,,,,,,,
"Onion, stalk (Common)", D058,,,,,,,,,,,,,,,,,,,,
"Onva (Mar.)", G029,,,,,,,,,,,,,,,,,,,,
"Ool kobi (A.)", C024,,,,,,,,,,,,,,,,,,,,
"Oolkobi (A.)", D053,,,,,,,,,,,,,,,,,,,,
"Orange, pulp (Common)", E047,,,,,,,,,,,,,,,,,,,,
"Oreochromis niloticus (Sci.)", P083,,,,,,,,,,,,,,,,,,,,
"Oryza sativa (Sci.)", A011,A012,A013,A014,A015,,,,,,,,,,,,,,,,
"Ottrai poondu (Tam.)", G013,,,,,,,,,,,,,,,,,,,,
"Oyster (Common)", Q006,,,,,,,,,,,,,,,,,,,,
"Oyster mushroom, dried (Common)", J004,,,,,,,,,,,,,,,,,,,,
"Paakku (Tam.)", H003, H004,,,,,,,,,,,,,,,,,,,
"Paalak (P.)", C007,,,,,,,,,,,,,,,,,,,,
"Paalavirugudu (Tel.)", L003,,,,,,,,,,,,,,,,,,,,
"Paalungo ko Saag (N.)", C033,,,,,,,,,,,,,,,,,,,,
"Paan (A.,M.)", C010, C011, F004,,,,,,,,,,,,,,,,,,
"Paan ka patta (U.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Paan Makhok (M.)", D040, D041,,,,,,,,,,,,,,,,,,,
"Paan Makhok (M.)", D040, D041,,,,,,,,,,,,,,,,,,,
"Paan mana (M.)", C018,,,,,,,,,,,,,,,,,,,,
"Paarai (Common)", P044,,,,,,,,,,,,,,,,,,,,
"Paarimal (Kash.)", D065, D066,,,,,,,,,,,,,,,,,,,
"Paavakkai (Tam.)", D004, D005, D006,,,,,,,,,,,,,,,,,,
"Pacchi Kandulu (Tel.)", D067,,,,,,,,,,,,,,,,,,,,
"Pacchi Mirapakaya (Tel.)", G001,G002,G003,G004,G005,G006,G007,,,,,,,,,,,,,,
"Pachhai milagai (Tam.)", G001,G002,G003,G004,G005,G006,G007,,,,,,,,,,,,,,
"Pachygrapsus sp. (Sci.)", S007,,,,,,,,,,,,,,,,,,,,
"Padavalanga (Mal.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Padayappa (Common)", P045,,,,,,,,,,,,,,,,,,,,
"Padma nad (O.)", F005,,,,,,,,,,,,,,,,,,,,
"Padval (G.)", D060,,,,,,,,,,,,,,,,,,,,
"Padwal (Mar.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Paida (O.)", H007,,,,,,,,,,,,,,,,,,,,
"Paida Pani (O.)", K002,,,,,,,,,,,,,,,,,,,,
"Pak Choi leaves (Common)", C027,,,,,,,,,,,,,,,,,,,,
"Pak choi na pan (G.)", C027,,,,,,,,,,,,,,,,,,,,
"Paka keda (G.)", E009, E010,,,,,,,,,,,,,,,,,,,
"Pakeli Kedi (G.)", E037,,,,,,,,,,,,,,,,,,,,
"Pakka aam (U.)", E036,E037,E038,E039,E040,E041,E042,,,,,,,,,,,,,,
"Pakka tamatar (U.)", D075, D076,,,,,,,,,,,,,,,,,,,
"Pakke tamator (P.)", D075, D076,,,,,,,,,,,,,,,,,,,
"Palaanduh (S.)", G017,,,,,,,,,,,,,,,,,,,,
"Paladai (Tam.)", L003,,,,,,,,,,,,,,,,,,,,
"Palak (H.,Kash., M., Mar.,P.,U.)", C007, C033,,,,,,,,,,,,,,,,,,,
"Palak ni bhaji (G.)", C033,,,,,,,,,,,,,,,,,,,,
"Palakkottai (Tam.)", D052,,,,,,,,,,,,,,,,,,,,
"Palakoora (Tel.)", C033,,,,,,,,,,,,,,,,,,,,
"Palang sag (O.)", C033,,,,,,,,,,,,,,,,,,,,
"Palapazham (Tam.)", D051, E030,,,,,,,,,,,,,,,,,,,
"Paleng (A.)", C033,,,,,,,,,,,,,,,,,,,,
"Pali kora (Common)", P046,,,,,,,,,,,,,,,,,,,,
"Palisa (Mal.,Tam.)", E052,,,,,,,,,,,,,,,,,,,,
"Palkatti (Mal.)", L003,,,,,,,,,,,,,,,,,,,,
"Palm fruit, tender (Common)", E048,,,,,,,,,,,,,,,,,,,,
"Palong heh (Kh.)", C033,,,,,,,,,,,,,,,,,,,,
"Palong shak (B.)", C033,,,,,,,,,,,,,,,,,,,,
"Pambada (Common)", P047,,,,,,,,,,,,,,,,,,,,
"Pampara Panasa (Tel.)", E056,,,,,,,,,,,,,,,,,,,,
"Pampus argenteus (Sci.)", P057,,,,,,,,,,,,,,,,,,,,
"Pan (B.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Pan ka patha (H.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Pana (O.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Panai nungu (Tam.)", E048,,,,,,,,,,,,,,,,,,,,
"Panasa (O.,S.,Tel.)", D051, D052, E030,,,,,,,,,,,,,,,,,,
"Pan-da-patta (P.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Pandhara (Mar.)", D007, D008, D009,,,,,,,,,,,,,,,,,,
"Pandola (G.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Pandukopa (Common)", P048,,,,,,,,,,,,,,,,,,,,
"Paneer (A.,G.,Kh.,P.)", L003,,,,,,,,,,,,,,,,,,,,
"Pangas (Common)", S005,,,,,,,,,,,,,,,,,,,,
"Pangasianodon hypophthalmus (Sci.)", S005,,,,,,,,,,,,,,,,,,,,
"Pani phal (B.)", F016,,,,,,,,,,,,,,,,,,,,
"Pani singhara (O.)", F016,,,,,,,,,,,,,,,,,,,,
"Pani singora (A.)", F016,,,,,,,,,,,,,,,,,,,,
"Panicum sumatrense (Sci.)", A016,,,,,,,,,,,,,,,,,,,,
"Panikakharu (O.)", D001,,,,,,,,,,,,,,,,,,,,
"Panjapulle (Mal.)", A010,,,,,,,,,,,,,,,,,,,,
"Pan-ka-Patta (Mar.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Panneer dratchai (Tam.)", E022,,,,,,,,,,,,,,,,,,,,
"Panner (Common)", L003,,,,,,,,,,,,,,,,,,,,
"Papaver somniferum (Sci.)", G032,,,,,,,,,,,,,,,,,,,,
"Papaya (Mar.,U.)", D059,,,,,,,,,,,,,,,,,,,,
"Papaya, raw (Common)", D059,,,,,,,,,,,,,,,,,,,,
"Papaya, ripe (Common)", E049,,,,,,,,,,,,,,,,,,,,
"Papayi (G.,Kon.)", D059, E049,,,,,,,,,,,,,,,,,,,
"Papayu (G.)", E049,,,,,,,,,,,,,,,,,,,,
"Papita (H.)", E049,,,,,,,,,,,,,,,,,,,,
"Papita (Kash.,P.,U.)", D059, E049,,,,,,,,,,,,,,,,,,,
"Papnus (Mar.)", E056,,,,,,,,,,,,,,,,,,,,
"Papnuse (G.)", E056,,,,,,,,,,,,,,,,,,,,
"Pappali (Tam.)", E049,,,,,,,,,,,,,,,,,,,,
"Pappalikkaai (Tam.)", D059,,,,,,,,,,,,,,,,,,,,
"Pappayi hannu (Kan.)", E049,,,,,,,,,,,,,,,,,,,,
"Pappukura (Tel.)", C008,,,,,,,,,,,,,,,,,,,,
"Papta (Mar.)", B007, B008, B009, D047, D048,,,,,,,,,,,,,,,,
"Parangi (Kan.)", D059,,,,,,,,,,,,,,,,,,,,
"Parangi ilai (Tam.)", C030,,,,,,,,,,,,,,,,,,,,
"Parangikkai (Tam.)", D065, D066,,,,,,,,,,,,,,,,,,,
"Parastromateus niger (Sci.)", P002,,,,,,,,,,,,,,,,,,,,
"Parastromateus niger (Sci.)", P055,,,,,,,,,,,,,,,,,,,,
"Parava (Common)", P049,,,,,,,,,,,,,,,,,,,,
"Parcus (Common)", P050,,,,,,,,,,,,,,,,,,,,
"Parippuchira (Mal.)", C008,,,,,,,,,,,,,,,,,,,,
"Parrot fish (Common)", P051,,,,,,,,,,,,,,,,,,,,
"Parsley (Common,P.)", C028,,,,,,,,,,,,,,,,,,,,
"Paruppukkeerai (Tam.)", C008,,,,,,,,,,,,,,,,,,,,
"Parwal (H.,P.,U.)", D060,,,,,,,,,,,,,,,,,,,,
"Parwar (Common,Mar.)", D060,,,,,,,,,,,,,,,,,,,,
"Pasalai keerai (Tam.)", C033,,,,,,,,,,,,,,,,,,,,
"Pashor kait (Kh.)", D062,,,,,,,,,,,,,,,,,,,,
"Pasipayir (Tam.)", B011,,,,,,,,,,,,,,,,,,,,
"Paspron (Kh.)", G029,,,,,,,,,,,,,,,,,,,,
"Pasumpaal (Tam.)", L002,,,,,,,,,,,,,,,,,,,,
"Pasupu (Tel.)", G033,,,,,,,,,,,,,,,,,,,,
"Pathaw (Kh.)", D065,,,,,,,,,,,,,,,,,,,,
"Pathaw iiwbih (Kh.)", D001,,,,,,,,,,,,,,,,,,,,
"Pathaw saw (Kh.)", D066,,,,,,,,,,,,,,,,,,,,
"Pati (Mar.)", D058,,,,,,,,,,,,,,,,,,,,
"PatiLebu (B.)", E033,,,,,,,,,,,,,,,,,,,,
"Patol rit (Kh.)", D060,,,,,,,,,,,,,,,,,,,,
"Patolah (S.)", D043, D044, D045,,,,,,,,,,,,,,,,,,
"Patta gobhi (P.)", C015, C016,,,,,,,,,,,,,,,,,,,
"Pattani (Mal.,Tam.)", B017, D061,,,,,,,,,,,,,,,,,,,
"Paunva (G.)", A011,,,,,,,,,,,,,,,,,,,,
"Payatham paruppu (Tam.)", B010,,,,,,,,,,,,,,,,,,,,
"Peach (Common)", E050,,,,,,,,,,,,,,,,,,,,
"Pear (Common)", E051,,,,,,,,,,,,,,,,,,,,
"Peas, dry (Common)", B017,,,,,,,,,,,,,,,,,,,,
"Peas, fresh (Common)", D061,,,,,,,,,,,,,,,,,,,,
"Pedda chikkudu (Tel.)", D032,,,,,,,,,,,,,,,,,,,,
"Peechinga (Mal.)", D068, D069,,,,,,,,,,,,,,,,,,,
"Peerkankai (Tam.)", D068, D069,,,,,,,,,,,,,,,,,,,
"Pempe/Kacha (B.)", D059,,,,,,,,,,,,,,,,,,,,
"Penaeus monodon (Sci.)", Q008,,,,,,,,,,,,,,,,,,,,
"Pennisetum typhoideum (Sci.)", A003,,,,,,,,,,,,,,,,,,,,
"Pepe/paka (B.)", E049,,,,,,,,,,,,,,,,,,,,
"Pepper, black (Common)", G031,,,,,,,,,,,,,,,,,,,,
"Perakka (Mal.)", E029,,,,,,,,,,,,,,,,,,,,
"Perakka/nattu (Mal.)", E028,,,,,,,,,,,,,,,,,,,,
"Pericham pazham (Tam.)", E017, E018, E019,,,,,,,,,,,,,,,,,,
"Perinkilichai (Common)", P052,,,,,,,,,,,,,,,,,,,,
"Perna viridis (Sci.)", R001,,,,,,,,,,,,,,,,,,,,
"Persea americana (Sci.)", E007,,,,,,,,,,,,,,,,,,,,
"Peru (Mar.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Perugayam (Tam.)", G019,,,,,,,,,,,,,,,,,,,,
"Peruka (S.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Perungayam (Mal.)", G019,,,,,,,,,,,,,,,,,,,,
"Pesalu (Tel.)", B011,,,,,,,,,,,,,,,,,,,,
"PesaraPappu (Tel.)", B010,,,,,,,,,,,,,,,,,,,,
"Pesi (O.)", H014,,,,,,,,,,,,,,,,,,,,
"Pesta (B.)", H018,,,,,,,,,,,,,,,,,,,,
"Peta (U.)", D001,,,,,,,,,,,,,,,,,,,,
"Petha (H.,P.)", D001,,,,,,,,,,,,,,,,,,,,
"Petha de pate (P.)", C030,,,,,,,,,,,,,,,,,,,,
"Petroselinum crispum (Sci.)", C028,,,,,,,,,,,,,,,,,,,,
"Peyaj (B.)", G017,,,,,,,,,,,,,,,,,,,,
"Peyara (B.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Phakchet (M.)", C029,,,,,,,,,,,,,,,,,,,,
"Phalsa (Common)", E052,,,,,,,,,,,,,,,,,,,,
"Phalsa hannu (Kan.)", E052,,,,,,,,,,,,,,,,,,,,
"Phan dieng (Kh.)", F015,,,,,,,,,,,,,,,,,,,,
"Phan Kubi (Kh.)", C024, D053,,,,,,,,,,,,,,,,,,,
"Phan rit (Kh.)", F007,,,,,,,,,,,,,,,,,,,,
"Phan saw (Kh.)", F008,,,,,,,,,,,,,,,,,,,,
"Phanas (G.,Mar.)", D051, D052, E030,,,,,,,,,,,,,,,,,,
"Phankaro iong (Kh.)", F013,,,,,,,,,,,,,,,,,,,,
"Phankaro saw (Kh.)", F014,,,,,,,,,,,,,,,,,,,,
"Phansi/Gulabi (G.)", B019,,,,,,,,,,,,,,,,,,,,
"Phansi/Kadi (G.)", B018,,,,,,,,,,,,,,,,,,,,
"Phansi/lal (G.)", B020,,,,,,,,,,,,,,,,,,,,
"Pharasebee (Mar.)", D049, D050,,,,,,,,,,,,,,,,,,,
"Pharaskol (A.)", E052,,,,,,,,,,,,,,,,,,,,
"Phaseolus coccineus (Sci.)", D003,,,,,,,,,,,,,,,,,,,,
"Phaseolus mungo (Sci.)", B003, B004,,,,,,,,,,,,,,,,,,,
"Phaseolus vulgaris (Sci.)", B007, B008, B009, B018, B019, B020, D047,D048,D049,D050,,,,,,,,,,,
"Phoenix dactylifera (Sci.)", E017, E018, E019,,,,,,,,,,,,,,,,,,
"Phool gobi di patte (P.)", C017,,,,,,,,,,,,,,,,,,,,
"Phoolgobi (Kash.)", D036,,,,,,,,,,,,,,,,,,,,
"Phoolgobi panwathir (Kash.)", C017,,,,,,,,,,,,,,,,,,,,
"Phopat (Common)", P053,,,,,,,,,,,,,,,,,,,,
"Phudino (G.)", G016,,,,,,,,,,,,,,,,,,,,
"Phul gobi (H.,Mar.,P.,U.)", D036, C017,,,,,,,,,,,,,,,,,,,
"Phul gobi patta (H.)", C017,,,,,,,,,,,,,,,,,,,,
"Phul gopi pata (B.)", C017,,,,,,,,,,,,,,,,,,,,
"Phul kobi (A.,O.)", D036,,,,,,,,,,,,,,,,,,,,
"Phul kobir pat (A.)", C017,,,,,,,,,,,,,,,,,,,,
"Phul kopi (B.)", D036,,,,,,,,,,,,,,,,,,,,
"Phul kubi (Kh.)", D036,,,,,,,,,,,,,,,,,,,,
"Phula Kobi patra (O.)", C017,,,,,,,,,,,,,,,,,,,,
"Phulian (P.)", A012,,,,,,,,,,,,,,,,,,,,
"Phuti kakudi (O.)", D038,,,,,,,,,,,,,,,,,,,,
"Piaja (O.)", G017,,,,,,,,,,,,,,,,,,,,
"Piaja sandha (O.)", D058,,,,,,,,,,,,,,,,,,,,
"Piat (Kh.)", G017,,,,,,,,,,,,,,,,,,,,
"Piat rit (Kh.)", G018,,,,,,,,,,,,,,,,,,,,
"Pichiganda (Kash.)", D058,,,,,,,,,,,,,,,,,,,,
"Pidaloo (N.)", F018,,,,,,,,,,,,,,,,,,,,
"Pidi Draksha (G.)", E058,,,,,,,,,,,,,,,,,,,,
"Pigeon (Common)", N014,,,,,,,,,,,,,,,,,,,,
"Pijuli (O.)", E029,,,,,,,,,,,,,,,,,,,,
"Pijuli/deshi (O.)", E028,,,,,,,,,,,,,,,,,,,,
"Pineapple (Common)", E053,,,,,,,,,,,,,,,,,,,,
"Pine seed (Common)", H017,,,,,,,,,,,,,,,,,,,,
"Pingu (Kash.)", A005,,,,,,,,,,,,,,,,,,,,
"Pinjalo pinjalo (Sci.)", P052,,,,,,,,,,,,,,,,,,,,
"Pink perch (Sci.)", P063,,,,,,,,,,,,,,,,,,,,
"Pinus sp. (Sci.)", H017,,,,,,,,,,,,,,,,,,,,
"Piper betle (Sci.)", C010, C011,,,,,,,,,,,,,,,,,,,
"Piper longum (Sci.)", G030,,,,,,,,,,,,,,,,,,,,
"Piper nigrum (Sci.)", G031,,,,,,,,,,,,,,,,,,,,
"Pipli (H.)", G030,,,,,,,,,,,,,,,,,,,,
"Pippali (Common)", G030,,,,,,,,,,,,,,,,,,,,
"Pipul (B.)", G030,,,,,,,,,,,,,,,,,,,,
"Piranha (Common)", P054,,,,,,,,,,,,,,,,,,,,
"Pista (A.,G.,H.,Kh., Mal.,Mar., N.,O.,P.,Tam.,Tel.,U.)", H018,,,,,,,,,,,,,,,,,,,,
"Pistachio nut (Common)", H018,,,,,,,,,,,,,,,,,,,,
"Pistacia vera (Sci.)", H018,,,,,,,,,,,,,,,,,,,,
"Pisum sativum (Sci.)", B017, D061,,,,,,,,,,,,,,,,,,,
"Pithecellobium dulce (Sci.)", E044,,,,,,,,,,,,,,,,,,,,
"Pitwa (H.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Pitwa sag (P.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Piyaj paat (A.)", D058,,,,,,,,,,,,,,,,,,,,
"Piyanj (A.)", G017,,,,,,,,,,,,,,,,,,,,
"Piyaz kali (B.)", D058,,,,,,,,,,,,,,,,,,,,
"Plantain, flower (Common)", D062,,,,,,,,,,,,,,,,,,,,
"Plantain, green (Common)", D063,,,,,,,,,,,,,,,,,,,,
"Plantain, stem (Common)", D064,,,,,,,,,,,,,,,,,,,,
"Platax orbicularis (Sci.)", P067,,,,,,,,,,,,,,,,,,,,
"Plectorhinchus schotaf (Sci.)", P082,,,,,,,,,,,,,,,,,,,,
"Pleurotus sp. (Sci.)", J004,,,,,,,,,,,,,,,,,,,,
"Plum (Common)", E054,,,,,,,,,,,,,,,,,,,,
"Pnamnungu (Mal.)", E048,,,,,,,,,,,,,,,,,,,,
"Podavala (Kan.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Podduthirugidi Puvvu ginzalu (Tel.)", H020,,,,,,,,,,,,,,,,,,,,
"Podina (A.)", G016,,,,,,,,,,,,,,,,,,,,
"Podum thari (A.)", F005,,,,,,,,,,,,,,,,,,,,
"Poha (H.)", A011,,,,,,,,,,,,,,,,,,,,
"Pohe (Mar.)", A011,,,,,,,,,,,,,,,,,,,,
"Poi ni bhaji (G.)", C007,,,,,,,,,,,,,,,,,,,,
"Poi saaga (O.)", C007,,,,,,,,,,,,,,,,,,,,
"Poka bilahi (A.)", D075, D076,,,,,,,,,,,,,,,,,,,
"Poka kol (A.)", E009,E010,E011,E012,,,,,,,,,,,,,,,,,
"Polynemus plebeius (Sci.)", P033,,,,,,,,,,,,,,,,,,,,
"Pomegranate, maroon seeds (Common)", E055,,,,,,,,,,,,,,,,,,,,
"Pomfret, black (Common)", P055,,,,,,,,,,,,,,,,,,,,
"Pomfret, snub nose (Common)", P056,,,,,,,,,,,,,,,,,,,,
"Pomfret, white (Common)", P057,,,,,,,,,,,,,,,,,,,,
"PongHawai (M.)", B005, B006,,,,,,,,,,,,,,,,,,,
"Ponnaganni (Common)", C029,,,,,,,,,,,,,,,,,,,,
"Ponnaganni cheera (Mal.)", C029,,,,,,,,,,,,,,,,,,,,
"Ponnaganni keerai (Tam.)", C029,,,,,,,,,,,,,,,,,,,,
"Ponnaganti koora (Tel.)", C029,,,,,,,,,,,,,,,,,,,,
"Pookosu (Tam.)", D036,,,,,,,,,,,,,,,,,,,,
"Pookosu keerai (Tam.)", C017,,,,,,,,,,,,,,,,,,,,
"Poondu (Tam.)", G011, G012,,,,,,,,,,,,,,,,,,,
"Popai (Mar.)", E049,,,,,,,,,,,,,,,,,,,,
"Poppy seeds (Common)", G032,,,,,,,,,,,,,,,,,,,,
"Pori (Mal.,Tam.)", A012,,,,,,,,,,,,,,,,,,,,
"Pork (Common)", O048,O049,O050,O051,O052,O053,O054,O055,O056,O057,,,,,,,,,,,
"Portunus sanguinolentus (Sci.)", Q002,,,,,,,,,,,,,,,,,,,,
"Posola (A.)", D064,,,,,,,,,,,,,,,,,,,,
"Posta (B.)", G032,,,,,,,,,,,,,,,,,,,,
"Postak (O.)", G032,,,,,,,,,,,,,,,,,,,,
"Postdana (H.)", G032,,,,,,,,,,,,,,,,,,,,
"Potala (O.)", D060,,,,,,,,,,,,,,,,,,,,
"Potato, brown skin, big (Common)", F006,,,,,,,,,,,,,,,,,,,,
"Potato, brown skin, small (Common)", F007,,,,,,,,,,,,,,,,,,,,
"Potato, red skin (Common)", F008,,,,,,,,,,,,,,,,,,,,
"Potla kaya (Tel.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Potol (A.,B.)", D060,,,,,,,,,,,,,,,,,,,,
"Praan (Kash.)", G018,,,,,,,,,,,,,,,,,,,,
"Praecitrullus fistulosus (Sci.)", D073,,,,,,,,,,,,,,,,,,,,
"Pranel (Common)", P058,,,,,,,,,,,,,,,,,,,,
"Prawns, big (Common)", S008,,,,,,,,,,,,,,,,,,,,
"Prawns, small (Common)", S009,,,,,,,,,,,,,,,,,,,,
"Presbin (Kh.)", D050,,,,,,,,,,,,,,,,,,,,
"Presbin phyrngop (Kh.)", D049,,,,,,,,,,,,,,,,,,,,
"Priacanthus hamrur (Sci.)", P066,,,,,,,,,,,,,,,,,,,,
"Pristipomoides filamentosus (Sci.)", P014,,,,,,,,,,,,,,,,,,,,
"Priyangu thene (Kan.)", A017,,,,,,,,,,,,,,,,,,,,
"Prunus amygdalus (Sci.)", H001,,,,,,,,,,,,,,,,,,,,
"Prunus armeniaca (Sci.)", E005, E006,,,,,,,,,,,,,,,,,,,
"Prunus avium (Sci.)", E014,,,,,,,,,,,,,,,,,,,,
"Prunus communis (Sci.)", E050,,,,,,,,,,,,,,,,,,,,
"Prunus persica (Sci.)", E051,,,,,,,,,,,,,,,,,,,,
"Prunus sp (Sci.)", E054,,,,,,,,,,,,,,,,,,,,
"Psettodes erumei (Sci.)", P050,,,,,,,,,,,,,,,,,,,,
"Pseudosciaena manchurica (Sci.)", P048,,,,,,,,,,,,,,,,,,,,
"Psidium guajava (Sci.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Puchakaya (Tel.)", E065, E066,,,,,,,,,,,,,,,,,,,
"Pudalangai (Tam.)", D070, D071, D072,,,,,,,,,,,,,,,,,,
"Pudina (B.,H.,Kan.,Kh., Mal., Mar.,P.,Tam.,Tel.,U.)", G016,,,,,,,,,,,,,,,,,,,,
"Pudina Patra (O.)", G016,,,,,,,,,,,,,,,,,,,,
"Pudinth (Kash.)", G016,,,,,,,,,,,,,,,,,,,,
"Pui shaak (B.)", C007,,,,,,,,,,,,,,,,,,,,
"Puli (Mal.,Tam.)", E064,,,,,,,,,,,,,,,,,,,,
"Puliam ilaigal (Mal., Tam)", C034,,,,,,,,,,,,,,,,,,,,
"Pulichai cheera (Mal.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Pulichchai keerai (Tam.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Pulli paarai (Common)", P059,,,,,,,,,,,,,,,,,,,,
"Pummelo (Common)", E056,,,,,,,,,,,,,,,,,,,,
"Pumpkin green, cylindrical (Common)", D065,,,,,,,,,,,,,,,,,,,,
"Pumpkin leaves, tender (Common)", C030,,,,,,,,,,,,,,,,,,,,
"Pumpkin orange, round (Common)", D066,,,,,,,,,,,,,,,,,,,,
"Punchitipul (Kash.)", E053,,,,,,,,,,,,,,,,,,,,
"Pundi (Kan.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Pungton (M.)", E028,,,,,,,,,,,,,,,,,,,,
"Punica granatum (Sci.)", E055,,,,,,,,,,,,,,,,,,,,
"Puroi sak (A.)", C007,,,,,,,,,,,,,,,,,,,,
"Putta Godugu (Tel.)", J001,J002,J003,J004,,,,,,,,,,,,,,,,,
"Puuga (S.)", H002, H003, H004,,,,,,,,,,,,,,,,,,
"Puzhungal ari (Mal.)", A014,,,,,,,,,,,,,,,,,,,,
"Puzhungal arisi (Tam.)", A014,,,,,,,,,,,,,,,,,,,,
"Pyaaz (U.)", G017, G018,,,,,,,,,,,,,,,,,,,
"Pyaaz Kali (H.)", G018,,,,,,,,,,,,,,,,,,,,
"Pyaj (N.)", G017,,,,,,,,,,,,,,,,,,,,
"Pyaz (H.)", D058, G017,,,,,,,,,,,,,,,,,,,
"Pygopritis sp. (Sci.)", P054,,,,,,,,,,,,,,,,,,,,
"Quail (Common)", N015,,,,,,,,,,,,,,,,,,,,
"Queen fish (Common)", P060,,,,,,,,,,,,,,,,,,,,
"Quinoa (Common)", A009,,,,,,,,,,,,,,,,,,,,
"Raai fish (Common)", P061,,,,,,,,,,,,,,,,,,,,
"Raai vanthu (Common)", P062,,,,,,,,,,,,,,,,,,,,
"Raajamaassa (S.)", B005, B006,,,,,,,,,,,,,,,,,,,
"Raayo ko Saag (N.)", C026,,,,,,,,,,,,,,,,,,,,
"Rabab tenga (A.)", E056,,,,,,,,,,,,,,,,,,,,
"Rabbit (Common)", O061, O062, O063,,,,,,,,,,,,,,,,,,
"Rachycentron canadum (Sci.)", P010,,,,,,,,,,,,,,,,,,,,
"Radish leaves (Common)", C031,,,,,,,,,,,,,,,,,,,,
"Radish, elongated, red skin (Common)", F009,,,,,,,,,,,,,,,,,,,,
"Radish, elongated, white skin (Common)", F010,,,,,,,,,,,,,,,,,,,,
"Radish, round, red skin (Common)", F011,,,,,,,,,,,,,,,,,,,,
"Radish, round, white skin (Common)", F012,,,,,,,,,,,,,,,,,,,,
"Ragi (Common,A.,B., H.,Tel.)", A010,,,,,,,,,,,,,,,,,,,,
"Rahar ko dal (N.)", B021,,,,,,,,,,,,,,,,,,,,
"Rai (G.,H.,P.,U.)", H013,,,,,,,,,,,,,,,,,,,,
"Raisins, dried, black (Common)", E057,,,,,,,,,,,,,,,,,,,,
"Raisins, dried, golden (Common)", E058,,,,,,,,,,,,,,,,,,,,
"Rajagaro (G.)", A002,,,,,,,,,,,,,,,,,,,,
"Rajma (N.,U.)", B018, B019, B020,,,,,,,,,,,,,,,,,,
"Rajma heh (Kh.)", B018,,,,,,,,,,,,,,,,,,,,
"Rajma lieh (Kh.)", B019,,,,,,,,,,,,,,,,,,,,
"Rajma rit (Kh.)", B020,,,,,,,,,,,,,,,,,,,,
"Rajmah (A.,H.,M.,Mal.)", B018, B019, B020,,,,,,,,,,,,,,,,,,
"Rajmah, black (Common)", B018,,,,,,,,,,,,,,,,,,,,
"Rajmah, brown (Common)", B019,,,,,,,,,,,,,,,,,,,,
"Rajmah, red (Common)", B020,,,,,,,,,,,,,,,,,,,,
"Rakta phalam (S.)", D075, D076,,,,,,,,,,,,,,,,,,,
"Ral gana (G.)", A017,,,,,,,,,,,,,,,,,,,,
"Rala (Mar.)", A017,,,,,,,,,,,,,,,,,,,,
"Ram til (B.)", H015, H016,,,,,,,,,,,,,,,,,,,
"Ramamulagakaya (Tel.)", D074, D075, D076,,,,,,,,,,,,,,,,,,
"Rambhaa (S.)", D063,,,,,,,,,,,,,,,,,,,,
"Rambutan (Common,H.)", E059,,,,,,,,,,,,,,,,,,,,
